fid_num,src_file,subject,protocol,tr_ms,te_ms,x_ppm,x_hz,re_spect,im_spect,x_time_ms,re_fid,im_fid
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,12.060,907.227,1.336477e+04,-2.306853e+04,0.2550,2.565504e+01,-3.758857e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,12.052,906.250,1.490060e+04,-2.381484e+04,0.2555,6.122309e+01,-1.114860e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,12.044,905.273,1.334003e+04,-2.348825e+04,0.2560,-2.228722e+01,4.845875e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,12.037,904.297,1.240583e+04,-2.382488e+04,0.2565,1.147774e+01,-4.724254e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,12.029,903.320,1.488873e+04,-2.308830e+04,0.2570,-4.565102e+01,8.278351e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,12.021,902.344,1.101804e+04,-2.284880e+04,0.2575,2.682254e+01,-1.953335e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,12.013,901.367,1.330099e+04,-2.094988e+04,0.2580,1.306816e+01,2.422513e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,12.005,900.391,1.173657e+04,-2.379573e+04,0.2585,-3.044613e+01,8.222640e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.997,899.414,1.203567e+04,-2.460525e+04,0.2590,-4.622747e+00,2.891227e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.989,898.438,1.314558e+04,-2.057955e+04,0.2595,2.427812e+01,-5.069408e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.981,897.461,1.450108e+04,-2.252591e+04,0.2600,1.202055e+01,-1.291876e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.973,896.484,1.370283e+04,-2.291898e+04,0.2605,-2.852322e+01,-1.925763e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.965,895.508,1.172823e+04,-2.383655e+04,0.2610,1.640760e+01,1.862326e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.957,894.531,1.556790e+04,-2.284110e+04,0.2615,4.371504e+01,-1.160174e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.949,893.555,1.093384e+04,-2.396492e+04,0.2620,-1.065348e+01,-3.145370e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.941,892.578,1.226877e+04,-2.781792e+04,0.2625,1.950765e+01,8.972771e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.934,891.602,1.254319e+04,-2.472411e+04,0.2630,-1.630830e+01,1.984092e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.926,890.625,1.156352e+04,-2.220850e+04,0.2635,1.082272e+02,-1.748357e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.918,889.648,1.463365e+04,-2.418438e+04,0.2640,2.160929e+01,-3.681586e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.910,888.672,1.177840e+04,-2.423475e+04,0.2645,4.409260e+01,3.861536e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.902,887.695,1.299823e+04,-2.420505e+04,0.2650,-2.735160e+00,1.775568e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.894,886.719,1.255413e+04,-2.478853e+04,0.2655,-1.627393e+01,-2.172227e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.886,885.742,1.348340e+04,-2.491119e+04,0.2660,-1.389369e+01,2.084668e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.878,884.766,1.192364e+04,-2.385271e+04,0.2665,-5.360632e+01,-2.829701e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.870,883.789,1.289791e+04,-2.388743e+04,0.2670,-4.202549e+01,-2.368395e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.862,882.812,1.309390e+04,-2.379620e+04,0.2675,1.998606e+01,3.195878e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.854,881.836,1.240886e+04,-2.480460e+04,0.2680,3.975028e+00,-2.529370e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.846,880.859,1.373136e+04,-2.286699e+04,0.2685,2.091310e+01,-9.209171e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.838,879.883,1.474398e+04,-2.548085e+04,0.2690,2.057675e+01,-1.316370e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.831,878.906,1.375344e+04,-2.418343e+04,0.2695,-3.784719e+00,-2.074145e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.823,877.930,1.271819e+04,-2.369114e+04,0.2700,-4.923487e+01,7.195938e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.815,876.953,1.269973e+04,-2.425074e+04,0.2705,-2.197685e+00,2.852423e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.807,875.977,1.501922e+04,-2.703677e+04,0.2710,-1.496521e+01,-9.262399e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.799,875.000,1.259234e+04,-2.735998e+04,0.2715,1.054830e+01,-2.004584e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.791,874.023,1.399828e+04,-2.338564e+04,0.2720,-2.598236e+01,-5.124044e-01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.783,873.047,1.254380e+04,-2.373318e+04,0.2725,3.839355e+01,2.315361e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.775,872.070,1.172133e+04,-2.342451e+04,0.2730,-1.731512e+01,-1.708126e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.767,871.094,1.298245e+04,-2.557111e+04,0.2735,1.881148e+01,4.210331e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.759,870.117,1.193505e+04,-2.543968e+04,0.2740,-2.469766e+01,1.178041e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.751,869.141,1.212207e+04,-2.801650e+04,0.2745,-4.154719e+01,-3.263759e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.743,868.164,1.199388e+04,-2.511228e+04,0.2750,-1.578648e+01,3.315932e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.735,867.188,1.290102e+04,-2.377199e+04,0.2755,5.555600e+01,-1.597619e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.728,866.211,1.601836e+04,-2.600728e+04,0.2760,-1.308944e+01,-2.617277e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.720,865.234,1.034061e+04,-2.448626e+04,0.2765,-8.547219e+01,-1.777124e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.712,864.258,1.425482e+04,-2.544113e+04,0.2770,-5.496573e+01,2.396935e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.704,863.281,1.118543e+04,-2.658000e+04,0.2775,-3.831326e+01,-6.464159e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.696,862.305,1.231411e+04,-2.516645e+04,0.2780,-1.147058e+01,6.438068e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.688,861.328,1.325465e+04,-2.400266e+04,0.2785,5.596828e-01,-5.438029e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.680,860.352,1.347419e+04,-2.741067e+04,0.2790,-1.513946e+01,1.600673e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.672,859.375,1.346620e+04,-2.438911e+04,0.2795,1.182945e+01,1.900092e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.664,858.398,1.350909e+04,-2.488873e+04,0.2800,-4.993692e+01,-5.590281e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.656,857.422,1.491302e+04,-2.543161e+04,0.2805,9.785128e+00,-5.227854e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.648,856.445,1.283544e+04,-2.409109e+04,0.2810,-2.674746e+01,-8.272038e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.640,855.469,1.452042e+04,-2.551693e+04,0.2815,4.676881e+01,-4.177142e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.632,854.492,1.356111e+04,-2.277842e+04,0.2820,2.286114e+01,-3.652063e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.625,853.516,1.364131e+04,-2.599153e+04,0.2825,4.646810e+01,-1.978166e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.617,852.539,1.195535e+04,-2.795363e+04,0.2830,-1.301230e+01,2.393445e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.609,851.562,1.170412e+04,-2.638893e+04,0.2835,3.724907e+01,1.120655e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.601,850.586,1.320553e+04,-2.772811e+04,0.2840,3.679192e+01,3.808003e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.593,849.609,1.134002e+04,-2.655300e+04,0.2845,3.278405e+01,-1.732548e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.585,848.633,1.339414e+04,-2.698003e+04,0.2850,7.312734e+00,4.872403e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.577,847.656,1.146583e+04,-2.598212e+04,0.2855,2.527185e+01,5.241135e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.569,846.680,1.501774e+04,-2.497595e+04,0.2860,-1.989030e+01,6.241976e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.561,845.703,1.266937e+04,-2.522227e+04,0.2865,-2.025531e+01,-4.247656e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.553,844.727,1.385263e+04,-2.686382e+04,0.2870,-2.206911e+01,2.116566e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.545,843.750,1.520705e+04,-2.574623e+04,0.2875,-3.968149e+01,1.325007e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.537,842.773,1.048186e+04,-3.003561e+04,0.2880,-1.339252e+01,9.890107e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.529,841.797,1.376827e+04,-2.645979e+04,0.2885,1.652676e+01,-3.465459e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.522,840.820,1.489162e+04,-2.706089e+04,0.2890,-4.663376e+01,-3.003572e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.514,839.844,1.629474e+04,-2.818761e+04,0.2895,-3.196265e+01,-2.245328e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.506,838.867,1.340187e+04,-2.410379e+04,0.2900,-2.901005e+00,3.759919e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.498,837.891,1.465440e+04,-2.903316e+04,0.2905,2.877583e+01,-2.077985e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.490,836.914,1.244381e+04,-2.926391e+04,0.2910,-4.331302e+01,8.824410e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.482,835.938,1.232678e+04,-2.673909e+04,0.2915,4.359391e+01,1.812729e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.474,834.961,1.339793e+04,-2.658543e+04,0.2920,-1.545208e+00,-2.512243e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.466,833.984,1.388523e+04,-2.793158e+04,0.2925,1.037066e+00,2.557787e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.458,833.008,1.360877e+04,-2.700035e+04,0.2930,-1.593937e+01,4.014252e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.450,832.031,1.227463e+04,-2.459052e+04,0.2935,-3.550384e+01,-5.750901e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.442,831.055,1.206341e+04,-2.577032e+04,0.2940,5.531028e+01,1.137770e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.434,830.078,1.364009e+04,-2.378931e+04,0.2945,-3.670226e+01,6.241703e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.426,829.102,1.237581e+04,-2.770547e+04,0.2950,1.285533e+01,4.037851e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.419,828.125,1.354607e+04,-2.878985e+04,0.2955,4.697136e+01,7.141814e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.411,827.148,1.165066e+04,-2.778630e+04,0.2960,-5.216396e+00,-1.416960e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.403,826.172,1.519190e+04,-2.728705e+04,0.2965,1.472291e+01,-5.238089e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.395,825.195,1.606551e+04,-2.662226e+04,0.2970,1.733156e+01,6.230962e-01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.387,824.219,1.302916e+04,-2.734673e+04,0.2975,-1.217868e+01,-5.857045e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.379,823.242,1.485437e+04,-2.603546e+04,0.2980,-3.285815e+01,-4.708552e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.371,822.266,1.446289e+04,-2.757962e+04,0.2985,3.551169e+01,-3.120586e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.363,821.289,1.073303e+04,-2.764826e+04,0.2990,4.428841e+01,-3.739043e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.355,820.312,1.464967e+04,-2.795954e+04,0.2995,-1.587386e+01,-2.120341e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.347,819.336,1.566261e+04,-2.616271e+04,0.3000,2.415139e+01,-1.385853e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.339,818.359,1.218048e+04,-2.744970e+04,0.3005,-1.817286e+01,4.635888e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.331,817.383,1.405755e+04,-2.750221e+04,0.3010,1.291780e+00,9.531660e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.323,816.406,1.156329e+04,-2.903338e+04,0.3015,5.843371e+01,4.472512e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.316,815.430,1.115155e+04,-2.692428e+04,0.3020,2.791872e+01,1.724660e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.308,814.453,1.329085e+04,-2.746253e+04,0.3025,9.711426e+00,-2.912695e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.300,813.477,1.254568e+04,-2.827302e+04,0.3030,3.319985e+01,2.523109e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.292,812.500,1.195606e+04,-2.849489e+04,0.3035,3.954276e+00,-1.039014e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.284,811.523,1.225908e+04,-2.822812e+04,0.3040,8.671541e-01,-1.181188e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.276,810.547,1.357138e+04,-3.058986e+04,0.3045,5.536054e+01,2.944151e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.268,809.570,1.564830e+04,-2.890226e+04,0.3050,-3.732273e+01,3.101906e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.260,808.594,1.139384e+04,-2.778323e+04,0.3055,-9.921769e+00,-9.102080e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.252,807.617,1.376896e+04,-2.915857e+04,0.3060,-5.366618e+00,8.415461e-03
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.244,806.641,1.473219e+04,-2.865838e+04,0.3065,1.556777e+01,3.761148e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.236,805.664,1.467952e+04,-2.983560e+04,0.3070,1.180450e+00,1.767774e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.228,804.688,1.192565e+04,-2.828321e+04,0.3075,2.791122e+01,2.002885e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.221,803.711,1.357516e+04,-2.706452e+04,0.3080,-1.792863e+01,-2.869618e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.213,802.734,1.445404e+04,-2.785409e+04,0.3085,2.767973e+01,9.479252e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.205,801.758,1.466096e+04,-2.928567e+04,0.3090,-2.949930e+01,4.229553e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.197,800.781,1.289040e+04,-3.051001e+04,0.3095,3.186849e+01,2.148239e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.189,799.805,1.434772e+04,-2.986840e+04,0.3100,-4.694317e+01,-2.908933e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.181,798.828,1.429262e+04,-2.994460e+04,0.3105,-1.683869e+00,2.309116e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.173,797.852,1.492247e+04,-2.677182e+04,0.3110,-3.678808e-01,7.465899e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.165,796.875,1.492274e+04,-2.959194e+04,0.3115,1.944594e+01,2.836533e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.157,795.898,1.525406e+04,-3.030490e+04,0.3120,2.782964e+01,9.533723e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.149,794.922,1.309552e+04,-3.024063e+04,0.3125,2.435274e+01,2.617086e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.141,793.945,1.328616e+04,-2.999027e+04,0.3130,1.647578e+01,2.212655e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.133,792.969,1.535510e+04,-3.149900e+04,0.3135,4.360975e+01,-6.728176e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.125,791.992,1.305289e+04,-2.865667e+04,0.3140,2.804600e+01,-1.496021e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.118,791.016,1.319016e+04,-3.375022e+04,0.3145,-5.631637e+01,-5.068399e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.110,790.039,1.248597e+04,-2.877683e+04,0.3150,-5.655612e+01,5.077037e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.102,789.062,1.262263e+04,-3.016026e+04,0.3155,-9.394110e+00,9.031205e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.094,788.086,1.509965e+04,-3.011120e+04,0.3160,-6.812212e+01,-3.237297e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.086,787.109,1.335893e+04,-2.961229e+04,0.3165,-4.016263e+00,-1.167809e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.078,786.133,1.569253e+04,-3.101203e+04,0.3170,-8.635607e+01,-1.758886e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.070,785.156,1.629614e+04,-3.010187e+04,0.3175,-3.756799e+01,1.086839e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.062,784.180,1.185112e+04,-3.086721e+04,0.3180,1.845203e+01,-4.956161e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.054,783.203,1.257749e+04,-2.914521e+04,0.3185,-3.202519e+01,-3.702684e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.046,782.227,1.298826e+04,-2.913757e+04,0.3190,8.881528e+00,1.813090e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.038,781.250,1.309444e+04,-3.046445e+04,0.3195,2.295949e+01,-2.488132e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.030,780.273,1.453005e+04,-2.947051e+04,0.3200,-1.585432e+01,4.940108e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.022,779.297,1.310635e+04,-3.138797e+04,0.3205,-1.669387e+00,-1.738744e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.015,778.320,1.409066e+04,-2.999927e+04,0.3210,-9.840729e+00,3.010978e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,11.007,777.344,1.416103e+04,-3.280893e+04,0.3215,1.221506e+00,2.370311e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,10.999,776.367,1.434633e+04,-3.004086e+04,0.3220,-4.620602e+01,-1.590452e+01
